Date,Bitcoin,Litecoin,Monero,Dash,ZCash,Bitcoin Cash,Ethereum Classic,Bitcoin Gold,Dogecoin,Vertcoin
2015-01-01,315.626,2.713,0.434,1.945,0.0,0.0,0.0,315.626,0.000182,0.0193
2015-01-02,314.346,2.681,0.46,1.924,0.0,0.0,0.0,314.346,0.000182,0.0197
2015-01-03,303.591,2.393,0.469,1.844,0.0,0.0,0.0,303.591,0.000174,0.0174
2015-01-04,274.82,2.052,0.433,1.668,0.0,0.0,0.0,274.82,0.000164,0.0155
2015-01-05,272.076,2.085,0.414,1.648,0.0,0.0,0.0,272.076,0.000159,0.0151
2015-01-06,276.104,2.091,0.434,1.664,0.0,0.0,0.0,276.104,0.000162,0.0156
2015-01-07,287.178,2.129,0.458,1.717,0.0,0.0,0.0,287.178,0.000171,0.0157
2015-01-08,287.542,2.066,0.445,1.708,0.0,0.0,0.0,287.542,0.000169,0.016
2015-01-09,283.794,1.996,0.425,1.704,0.0,0.0,0.0,283.794,0.000167,0.0158
2015-01-10,280.21,1.813,0.397,1.683,0.0,0.0,0.0,280.21,0.000163,0.0147
2015-01-11,273.146,1.784,0.391,1.654,0.0,0.0,0.0,273.146,0.000159,0.014
2015-01-12,269.036,1.744,0.371,1.637,0.0,0.0,0.0,269.036,0.000156,0.0138
2015-01-13,239.441,1.592,0.326,1.452,0.0,0.0,0.0,239.441,0.000141,0.011
2015-01-14,197.577,1.355,0.257,1.183,0.0,0.0,0.0,197.577,0.000125,0.00964
2015-01-15,205.937,1.309,0.251,1.248,0.0,0.0,0.0,205.937,0.000137,0.0109
2015-01-16,211.756,1.385,0.265,1.315,0.0,0.0,0.0,211.756,0.000139,0.0103
2015-01-17,200.604,1.323,0.255,1.214,0.0,0.0,0.0,200.604,0.000136,0.01
2015-01-18,205.929,1.317,0.249,1.268,0.0,0.0,0.0,205.929,0.000137,0.01
2015-01-19,211.824,1.342,0.249,1.328,0.0,0.0,0.0,211.824,0.000138,0.00992
2015-01-20,210.64,1.331,0.24,1.355,0.0,0.0,0.0,210.64,0.000141,0.01
2015-01-21,214.636,1.347,0.242,1.496,0.0,0.0,0.0,214.636,0.000146,0.0105
2015-01-22,232.311,1.429,0.272,1.63,0.0,0.0,0.0,232.311,0.000153,0.0111
2015-01-23,229.752,1.42,0.268,1.59,0.0,0.0,0.0,229.752,0.000151,0.0101
2015-01-24,237.146,1.548,0.282,1.631,0.0,0.0,0.0,237.146,0.000157,0.0106
2015-01-25,248.51,2.15,0.308,1.758,0.0,0.0,0.0,248.51,0.000161,0.0111
2015-01-26,281.323,2.232,0.327,1.929,0.0,0.0,0.0,281.323,0.000167,0.0114
2015-01-27,261.244,2.038,0.308,1.765,0.0,0.0,0.0,261.244,0.000154,0.0108
2015-01-28,252.788,2.003,0.309,1.75,0.0,0.0,0.0,252.788,0.000146,0.0102
2015-01-29,232.4,1.912,0.295,1.638,0.0,0.0,0.0,232.4,0.000139,0.0101
2015-01-30,232.471,1.935,0.303,1.642,0.0,0.0,0.0,232.471,0.00014,0.0111
2015-01-31,227.909,1.922,0.294,1.647,0.0,0.0,0.0,227.909,0.000141,0.0113
2015-02-01,218.482,1.789,0.284,1.653,0.0,0.0,0.0,218.482,0.000137,0.0121
2015-02-02,226.795,1.795,0.292,1.85,0.0,0.0,0.0,226.795,0.000141,0.0117
2015-02-03,236.83,1.877,0.292,1.882,0.0,0.0,0.0,236.83,0.000147,0.0137
2015-02-04,225.308,1.803,0.276,1.8,0.0,0.0,0.0,225.308,0.000143,0.0183
2015-02-05,222.448,1.775,0.278,1.779,0.0,0.0,0.0,222.448,0.000142,0.0166
2015-02-06,219.936,1.777,0.27,1.773,0.0,0.0,0.0,219.936,0.00014,0.0136
2015-02-07,225.863,1.804,0.271,1.829,0.0,0.0,0.0,225.863,0.000144,0.0139
2015-02-08,224.9,1.797,0.267,1.822,0.0,0.0,0.0,224.9,0.000142,0.0136
2015-02-09,220.946,1.756,0.255,2.125,0.0,0.0,0.0,220.946,0.000139,0.0143
2015-02-10,218.176,1.732,0.246,2.225,0.0,0.0,0.0,218.176,0.000137,0.0145
2015-02-11,220.585,1.755,0.239,2.884,0.0,0.0,0.0,220.585,0.000138,0.0138
2015-02-12,219.338,1.741,0.233,3.088,0.0,0.0,0.0,219.338,0.000138,0.0137
2015-02-13,231.691,1.816,0.251,3.05,0.0,0.0,0.0,231.691,0.000141,0.0138
2015-02-14,246.158,1.87,0.265,3.005,0.0,0.0,0.0,246.158,0.000143,0.0147
2015-02-15,250.235,1.909,0.265,2.719,0.0,0.0,0.0,250.235,0.000147,0.0156
2015-02-16,234.532,1.818,0.25,2.782,0.0,0.0,0.0,234.532,0.000141,0.0141
2015-02-17,238.71,1.834,0.251,2.715,0.0,0.0,0.0,238.71,0.000143,0.0146
2015-02-18,239.529,1.836,0.242,2.616,0.0,0.0,0.0,239.529,0.000141,0.0144
2015-02-19,237.832,1.832,0.269,2.742,0.0,0.0,0.0,237.832,0.000142,0.014
2015-02-20,242.991,1.848,0.29,2.733,0.0,0.0,0.0,242.991,0.000141,0.014
2015-02-21,244.115,1.846,0.298,2.724,0.0,0.0,0.0,244.115,0.00014,0.014
2015-02-22,241.202,1.828,0.288,2.629,0.0,0.0,0.0,241.202,0.00014,0.0142
2015-02-23,236.119,1.802,0.328,2.492,0.0,0.0,0.0,236.119,0.000136,0.0137
2015-02-24,238.067,1.814,0.357,2.593,0.0,0.0,0.0,238.067,0.000137,0.0139
2015-02-25,237.006,1.804,0.338,2.752,0.0,0.0,0.0,237.006,0.000138,0.0138
2015-02-26,235.973,1.795,0.349,2.704,0.0,0.0,0.0,235.973,0.000137,0.0135
2015-02-27,250.348,1.844,0.378,2.955,0.0,0.0,0.0,250.348,0.000141,0.0141
2015-02-28,252.709,1.84,0.404,3.101,0.0,0.0,0.0,252.709,0.000139,0.0134
2015-03-01,251.478,1.836,0.41,3.239,0.0,0.0,0.0,251.478,0.000138,0.0126
2015-03-02,262.486,1.907,0.412,3.387,0.0,0.0,0.0,262.486,0.00014,0.0125
2015-03-03,275.364,1.942,0.407,3.522,0.0,0.0,0.0,275.364,0.000138,0.0131
2015-03-04,278.934,1.951,0.406,3.582,0.0,0.0,0.0,278.934,0.00014,0.0132
2015-03-05,270.497,1.911,0.425,3.414,0.0,0.0,0.0,270.497,0.000137,0.0127
2015-03-06,272.846,1.909,0.472,3.384,0.0,0.0,0.0,272.846,0.000138,0.0126
2015-03-07,273.282,1.907,0.483,3.373,0.0,0.0,0.0,273.282,0.000139,0.0129
2015-03-08,275.227,1.913,0.47,3.392,0.0,0.0,0.0,275.227,0.000138,0.0128
2015-03-09,281.962,1.924,0.505,3.476,0.0,0.0,0.0,281.962,0.000139,0.0131
2015-03-10,293.828,2.019,0.703,3.137,0.0,0.0,0.0,293.828,0.000139,0.0129
2015-03-11,293.97,2.008,0.742,3.228,0.0,0.0,0.0,293.97,0.000141,0.0123
2015-03-12,294.297,2.025,0.678,3.117,0.0,0.0,0.0,294.297,0.000143,0.0119
2015-03-13,291.01,2.027,0.653,2.993,0.0,0.0,0.0,291.01,0.000141,0.0116
2015-03-14,283.365,1.997,0.631,2.949,0.0,0.0,0.0,283.365,0.000139,0.0112
2015-03-15,283.896,2.004,0.724,3.022,0.0,0.0,0.0,283.896,0.000139,0.011
2015-03-16,290.818,2.038,0.778,3.173,0.0,0.0,0.0,290.818,0.000142,0.0113
2015-03-17,288.825,2.016,0.776,3.269,0.0,0.0,0.0,288.825,0.000141,0.0115
2015-03-18,273.617,1.895,0.699,3.274,0.0,0.0,0.0,273.617,0.000137,0.0108
2015-03-19,257.124,1.756,0.641,3.258,0.0,0.0,0.0,257.124,0.00013,0.0111
2015-03-20,260.716,1.774,0.642,3.478,0.0,0.0,0.0,260.716,0.000131,0.0104
2015-03-21,259.368,1.72,0.643,4.271,0.0,0.0,0.0,259.368,0.000129,0.0105
2015-03-22,261.797,1.759,0.756,4.607,0.0,0.0,0.0,261.797,0.000131,0.0107
2015-03-23,267.213,1.788,0.758,4.622,0.0,0.0,0.0,267.213,0.000135,0.0109
2015-03-24,256.186,1.727,0.721,4.904,0.0,0.0,0.0,256.186,0.000132,0.0106
2015-03-25,244.675,1.67,0.712,5.27,0.0,0.0,0.0,244.675,0.000128,0.0103
2015-03-26,248.965,1.701,0.752,5.184,0.0,0.0,0.0,248.965,0.000131,0.0105
2015-03-27,247.396,1.686,0.748,4.875,0.0,0.0,0.0,247.396,0.000129,0.01
2015-03-28,251.271,1.699,0.803,4.841,0.0,0.0,0.0,251.271,0.000128,0.0101
2015-03-29,245.128,1.668,0.771,4.717,0.0,0.0,0.0,245.128,0.000124,0.00971
2015-03-30,245.129,1.665,0.762,4.375,0.0,0.0,0.0,245.129,0.000125,0.0112
2015-03-31,245.298,1.659,0.932,4.136,0.0,0.0,0.0,245.298,0.000125,0.0108
2015-04-01,243.148,1.643,0.978,3.815,0.0,0.0,0.0,243.148,0.000124,0.0101
2015-04-02,248.23,1.668,0.965,4.116,0.0,0.0,0.0,248.23,0.000127,0.01
2015-04-03,253.57,1.686,0.952,4.429,0.0,0.0,0.0,253.57,0.000127,0.0102
2015-04-04,252.689,1.679,0.911,4.174,0.0,0.0,0.0,252.689,0.000125,0.0101
2015-04-05,255.001,1.687,0.795,4.056,0.0,0.0,0.0,255.001,0.000122,0.0102
2015-04-06,257.67,1.687,0.828,4.141,0.0,0.0,0.0,257.67,0.00012,0.0102
2015-04-07,253.059,1.669,0.756,3.991,0.0,0.0,0.0,253.059,0.000118,0.01
2015-04-08,248.466,1.641,0.77,3.711,0.0,0.0,0.0,248.466,0.000117,0.00988
2015-04-09,243.593,1.598,0.728,3.538,0.0,0.0,0.0,243.593,0.000115,0.0101
2015-04-10,237.873,1.549,0.777,3.278,0.0,0.0,0.0,237.873,0.000112,0.00947
2015-04-11,235.894,1.507,0.81,3.347,0.0,0.0,0.0,235.894,0.000111,0.00929
2015-04-12,235.993,1.468,0.808,3.351,0.0,0.0,0.0,235.993,0.000112,0.00908
2015-04-13,232.263,1.453,0.741,3.223,0.0,0.0,0.0,232.263,0.000108,0.00886
2015-04-14,220.026,1.356,0.669,3.099,0.0,0.0,0.0,220.026,0.000101,0.00851
2015-04-15,220.804,1.379,0.663,3.066,0.0,0.0,0.0,220.804,0.000102,0.00837
2015-04-16,226.535,1.399,0.671,3.035,0.0,0.0,0.0,226.535,0.000104,0.00863
2015-04-17,224.203,1.41,0.653,2.891,0.0,0.0,0.0,224.203,0.000105,0.00868
2015-04-18,222.465,1.403,0.673,2.879,0.0,0.0,0.0,222.465,0.000106,0.00864
2015-04-19,224.044,1.406,0.682,2.848,0.0,0.0,0.0,224.044,0.000106,0.00892
2015-04-20,223.809,1.4,0.664,2.738,0.0,0.0,0.0,223.809,0.000105,0.00841
2015-04-21,225.98,1.406,0.62,2.759,0.0,0.0,0.0,225.98,0.000103,0.00845
2015-04-22,235.296,1.451,0.612,3.13,0.0,0.0,0.0,235.296,0.000109,0.00857
2015-04-23,234.356,1.448,0.582,3.507,0.0,0.0,0.0,234.356,0.000108,0.0084
2015-04-24,231.602,1.426,0.581,3.336,0.0,0.0,0.0,231.602,0.000104,0.00855
2015-04-25,228.42,1.405,0.556,3.184,0.0,0.0,0.0,228.42,0.000102,0.00799
2015-04-26,218.799,1.345,0.55,2.997,0.0,0.0,0.0,218.799,9.86e-05,0.00723
2015-04-27,221.019,1.344,0.545,3.01,0.0,0.0,0.0,221.019,0.000102,0.00749
2015-04-28,225.576,1.367,0.505,2.946,0.0,0.0,0.0,225.576,0.0001,0.0073
2015-04-29,225.106,1.363,0.466,2.912,0.0,0.0,0.0,225.106,9.86e-05,0.00731
2015-04-30,231.562,1.412,0.491,2.954,0.0,0.0,0.0,231.562,0.000102,0.00722
2015-05-01,235.075,1.428,0.506,2.807,0.0,0.0,0.0,235.075,9.92e-05,0.00713
2015-05-02,234.385,1.419,0.494,2.781,0.0,0.0,0.0,234.385,9.71e-05,0.00689
2015-05-03,239.501,1.434,0.503,2.761,0.0,0.0,0.0,239.501,9.26e-05,0.00691
2015-05-04,240.104,1.427,0.487,2.872,0.0,0.0,0.0,240.104,9.04e-05,0.0063
2015-05-05,235.564,1.401,0.461,2.839,0.0,0.0,0.0,235.564,8.86e-05,0.00624
2015-05-06,234.619,1.401,0.462,2.915,0.0,0.0,0.0,234.619,8.8e-05,0.00675
2015-05-07,232.198,1.406,0.467,2.79,0.0,0.0,0.0,232.198,8.8e-05,0.00653
2015-05-08,240.039,1.458,0.481,2.774,0.0,0.0,0.0,240.039,9.04e-05,0.00666
2015-05-09,242.641,1.46,0.494,2.748,0.0,0.0,0.0,242.641,9.1e-05,0.00646
2015-05-10,241.37,1.441,0.529,2.713,0.0,0.0,0.0,241.37,9.09e-05,0.00657
2015-05-11,241.467,1.442,0.525,2.718,0.0,0.0,0.0,241.467,9.12e-05,0.00688
2015-05-12,241.493,1.438,0.494,2.734,0.0,0.0,0.0,241.493,0.000108,0.0075
2015-05-13,242.205,1.449,0.486,2.741,0.0,0.0,0.0,242.205,0.000111,0.00973
2015-05-14,236.365,1.443,0.489,2.712,0.0,0.0,0.0,236.365,0.000113,0.0111
2015-05-15,237.222,1.448,0.52,2.871,0.0,0.0,0.0,237.222,0.000119,0.012
2015-05-16,236.928,1.456,0.568,2.951,0.0,0.0,0.0,236.928,0.000118,0.0129
2015-05-17,236.816,1.454,0.578,2.96,0.0,0.0,0.0,236.816,0.000115,0.0123
2015-05-18,236.105,1.455,0.56,2.882,0.0,0.0,0.0,236.105,0.000115,0.015
2015-05-19,232.979,1.444,0.521,2.851,0.0,0.0,0.0,232.979,0.00012,0.0267
2015-05-20,233.256,1.454,0.53,2.88,0.0,0.0,0.0,233.256,0.000132,0.0218
2015-05-21,235.065,1.466,0.493,2.876,0.0,0.0,0.0,235.065,0.000131,0.0304
2015-05-22,237.015,1.622,0.457,2.871,0.0,0.0,0.0,237.015,0.000132,0.0435
2015-05-23,240.003,1.827,0.476,2.898,0.0,0.0,0.0,240.003,0.000138,0.0801
2015-05-24,239.853,1.808,0.476,2.895,0.0,0.0,0.0,239.853,0.00014,0.0842
2015-05-25,238.622,1.807,0.473,2.857,0.0,0.0,0.0,238.622,0.000143,0.0685
2015-05-26,237.372,1.798,0.454,2.777,0.0,0.0,0.0,237.372,0.000152,0.0903
2015-05-27,237.443,1.838,0.429,2.652,0.0,0.0,0.0,237.443,0.000178,0.15
2015-05-28,237.222,1.838,0.434,2.685,0.0,0.0,0.0,237.222,0.000191,0.146
2015-05-29,236.889,1.825,0.449,2.779,0.0,0.0,0.0,236.889,0.00018,0.145
2015-05-30,234.263,1.808,0.439,2.756,0.0,0.0,0.0,234.263,0.000163,0.14
2015-05-31,232.298,1.718,0.463,2.76,0.0,0.0,0.0,232.298,0.000158,0.103
2015-06-01,227.302,1.633,0.456,2.73,0.0,0.0,0.0,227.302,0.000149,0.11
2015-06-02,224.221,1.632,0.454,2.725,0.0,0.0,0.0,224.221,0.000153,0.112
2015-06-03,226.123,1.681,0.46,2.804,0.0,0.0,0.0,226.123,0.000153,0.109
2015-06-04,225.462,1.674,0.467,2.766,0.0,0.0,0.0,225.462,0.000151,0.15
2015-06-05,224.648,1.695,0.481,2.776,0.0,0.0,0.0,224.648,0.000151,0.177
2015-06-06,225.153,1.759,0.512,2.823,0.0,0.0,0.0,225.153,0.000156,0.169
2015-06-07,224.866,1.747,0.522,2.82,0.0,0.0,0.0,224.866,0.000156,0.19
2015-06-08,226.036,1.763,0.521,2.839,0.0,0.0,0.0,226.036,0.000156,0.24
2015-06-09,229.474,1.798,0.518,2.808,0.0,0.0,0.0,229.474,0.000162,0.272
2015-06-10,229.253,1.776,0.488,2.707,0.0,0.0,0.0,229.253,0.000154,0.407
2015-06-11,229.8,1.783,0.474,2.732,0.0,0.0,0.0,229.8,0.000154,0.357
2015-06-12,230.569,1.803,0.471,2.812,0.0,0.0,0.0,230.569,0.000156,0.23
2015-06-13,230.832,1.824,0.477,2.795,0.0,0.0,0.0,230.832,0.000159,0.177
2015-06-14,233.557,1.962,0.487,2.791,0.0,0.0,0.0,233.557,0.000167,0.147
2015-06-15,235.626,2.005,0.503,2.777,0.0,0.0,0.0,235.626,0.000165,0.151
2015-06-16,241.816,2.297,0.503,2.819,0.0,0.0,0.0,241.816,0.000182,0.156
2015-06-17,250.867,2.942,0.503,2.994,0.0,0.0,0.0,250.867,0.000203,0.156
2015-06-18,248.304,3.031,0.497,2.957,0.0,0.0,0.0,248.304,0.000202,0.23
2015-06-19,247.452,2.925,0.508,2.926,0.0,0.0,0.0,247.452,0.000205,0.209
2015-06-20,243.001,2.889,0.528,2.864,0.0,0.0,0.0,243.001,0.000199,0.188
2015-06-21,243.39,2.988,0.528,2.862,0.0,0.0,0.0,243.39,0.000198,0.192
2015-06-22,245.632,2.999,0.528,2.878,0.0,0.0,0.0,245.632,0.000198,0.201
2015-06-23,245.012,2.978,0.527,2.862,0.0,0.0,0.0,245.012,0.000188,0.197
2015-06-24,243.214,2.904,0.521,2.854,0.0,0.0,0.0,243.214,0.000182,0.172
2015-06-25,242.511,2.831,0.509,2.827,0.0,0.0,0.0,242.511,0.000183,0.174
2015-06-26,242.731,2.865,0.491,2.847,0.0,0.0,0.0,242.731,0.000183,0.171
2015-06-27,246.389,2.955,0.49,2.841,0.0,0.0,0.0,246.389,0.000191,0.163
2015-06-28,249.74,3.081,0.486,2.766,0.0,0.0,0.0,249.74,0.000188,0.147
2015-06-29,252.903,3.313,0.481,2.757,0.0,0.0,0.0,252.903,0.000191,0.136
2015-06-30,262.642,4.06,0.493,2.814,0.0,0.0,0.0,262.642,0.000198,0.112
2015-07-01,260.055,3.983,0.498,2.85,0.0,0.0,0.0,260.055,0.00019,0.0972
2015-07-02,257.569,4.09,0.496,2.857,0.0,0.0,0.0,257.569,0.000191,0.0972
2015-07-03,256.101,4.131,0.493,2.939,0.0,0.0,0.0,256.101,0.000189,0.0957
2015-07-04,257.741,4.138,0.497,3.039,0.0,0.0,0.0,257.741,0.000188,0.0877
2015-07-05,264.51,4.253,0.513,3.104,0.0,0.0,0.0,264.51,0.000187,0.0899
2015-07-06,271.941,5.113,0.508,3.091,0.0,0.0,0.0,271.941,0.000189,0.0913
2015-07-07,267.655,5.302,0.504,3.009,0.0,0.0,0.0,267.655,0.000184,0.084
2015-07-08,268.562,5.709,0.513,2.98,0.0,0.0,0.0,268.562,0.000185,0.083
2015-07-09,269.981,7.053,0.509,3.008,0.0,0.0,0.0,269.981,0.000196,0.101
2015-07-10,281.268,6.351,0.518,3.351,0.0,0.0,0.0,281.268,0.000208,0.099
2015-07-11,291.386,4.299,0.533,4.004,0.0,0.0,0.0,291.386,0.000194,0.0931
2015-07-12,304.274,5.041,0.577,4.085,0.0,0.0,0.0,304.274,0.000198,0.0941
2015-07-13,293.763,4.701,0.57,3.72,0.0,0.0,0.0,293.763,0.000193,0.0918
2015-07-14,290.261,4.665,0.565,3.747,0.0,0.0,0.0,290.261,0.000189,0.0891
2015-07-15,290.258,4.508,0.56,3.687,0.0,0.0,0.0,290.258,0.000188,0.0844
2015-07-16,282.262,3.725,0.537,3.61,0.0,0.0,0.0,282.262,0.000173,0.0754
2015-07-17,277.177,3.736,0.527,3.622,0.0,0.0,0.0,277.177,0.000176,0.0682
2015-07-18,277.466,3.932,0.528,3.799,0.0,0.0,0.0,277.466,0.000175,0.0661
2015-07-19,274.834,3.892,0.523,3.651,0.0,0.0,0.0,274.834,0.000168,0.0662
2015-07-20,276.116,3.735,0.533,3.62,0.0,0.0,0.0,276.116,0.000167,0.0632
2015-07-21,278.551,3.758,0.57,3.665,0.0,0.0,0.0,278.551,0.000169,0.0713
2015-07-22,276.546,3.796,0.578,3.588,0.0,0.0,0.0,276.546,0.00018,0.0715
2015-07-23,277.064,3.811,0.577,3.587,0.0,0.0,0.0,277.064,0.000176,0.0843
2015-07-24,282.729,4.182,0.575,3.615,0.0,0.0,0.0,282.729,0.000182,0.0772
2015-07-25,288.564,4.652,0.576,3.705,0.0,0.0,0.0,288.564,0.000187,0.0742
2015-07-26,290.788,4.613,0.571,3.755,0.0,0.0,0.0,290.788,0.000183,0.0737
2015-07-27,291.318,4.663,0.589,3.734,0.0,0.0,0.0,291.318,0.000181,0.0726
2015-07-28,294.087,5.028,0.599,3.734,0.0,0.0,0.0,294.087,0.000181,0.0712
2015-07-29,290.804,4.895,0.595,3.659,0.0,0.0,0.0,290.804,0.000183,0.0677
2015-07-30,287.751,4.619,0.579,3.616,0.0,0.0,0.0,287.751,0.000179,0.0647
2015-07-31,284.668,4.628,0.572,3.66,0.0,0.0,0.0,284.668,0.000181,0.0612
2015-08-01,280.98,4.298,0.575,3.58,0.0,0.0,0.0,280.98,0.000174,0.0609
2015-08-02,280.317,4.046,0.592,3.6,0.0,0.0,0.0,280.317,0.00017,0.0637
2015-08-03,282.591,4.257,0.609,3.601,0.0,0.0,0.0,282.591,0.000172,0.0725
2015-08-04,283.586,4.326,0.601,3.654,0.0,0.0,0.0,283.586,0.000169,0.0754
2015-08-05,282.593,4.351,0.611,3.598,0.0,0.0,0.0,282.593,0.000171,0.0676
2015-08-06,279.109,4.177,0.658,3.531,0.0,0.0,0.0,279.109,0.000168,0.0646
2015-08-07,278.091,4.137,0.711,3.334,0.0,0.0,0.0,278.091,0.000164,0.0593
2015-08-08,272.542,4.09,0.706,3.19,0.0,0.0,0.0,272.542,0.000161,0.0603
2015-08-09,263.326,3.902,0.668,3.119,0.0,0.0,0.0,263.326,0.000158,0.0585
2015-08-10,264.516,3.945,0.676,3.092,0.0,0.0,0.0,264.516,0.000157,0.0581
2015-08-11,265.458,4.018,0.632,3.103,0.0,0.0,0.0,265.458,0.000158,0.0587
2015-08-12,267.668,4.049,0.624,3.103,0.0,0.0,0.0,267.668,0.000156,0.0584
2015-08-13,264.053,3.899,0.604,3.031,0.0,0.0,0.0,264.053,0.000153,0.0558
2015-08-14,264.837,3.994,0.583,3.043,0.0,0.0,0.0,264.837,0.000154,0.0571
2015-08-15,264.722,4.006,0.617,3.008,0.0,0.0,0.0,264.722,0.000153,0.0588
2015-08-16,258.969,3.937,0.628,2.91,0.0,0.0,0.0,258.969,0.000147,0.06
2015-08-17,257.854,3.973,0.609,2.977,0.0,0.0,0.0,257.854,0.000146,0.0591
2015-08-18,253.79,3.922,0.594,2.843,0.0,0.0,0.0,253.79,0.000141,0.0565
2015-08-19,231.748,3.527,0.528,2.668,0.0,0.0,0.0,231.748,0.000128,0.0463
2015-08-20,232.887,3.569,0.572,2.723,0.0,0.0,0.0,232.887,0.000135,0.0459
2015-08-21,233.452,3.591,0.588,2.757,0.0,0.0,0.0,233.452,0.000141,0.0543
2015-08-22,229.848,3.537,0.556,2.706,0.0,0.0,0.0,229.848,0.000137,0.0542
2015-08-23,229.287,3.477,0.538,2.649,0.0,0.0,0.0,229.287,0.000133,0.0514
2015-08-24,219.892,3.185,0.498,2.508,0.0,0.0,0.0,219.892,0.000126,0.0476
2015-08-25,213.673,2.802,0.462,2.38,0.0,0.0,0.0,213.673,0.000122,0.0453
2015-08-26,225.249,2.969,0.496,2.574,0.0,0.0,0.0,225.249,0.000132,0.0473
2015-08-27,225.623,2.96,0.476,2.581,0.0,0.0,0.0,225.623,0.00013,0.046
2015-08-28,227.685,2.857,0.467,2.566,0.0,0.0,0.0,227.685,0.000128,0.0444
2015-08-29,230.117,2.899,0.472,2.586,0.0,0.0,0.0,230.117,0.000128,0.0667
2015-08-30,229.659,2.864,0.468,2.585,0.0,0.0,0.0,229.659,0.000127,0.0847
2015-08-31,228.792,2.836,0.462,2.553,0.0,0.0,0.0,228.792,0.000125,0.0807
2015-09-01,228.197,2.828,0.458,2.545,0.0,0.0,0.0,228.197,0.000126,0.071
2015-09-02,228.016,2.801,0.461,2.523,0.0,0.0,0.0,228.016,0.000124,0.0743
2015-09-03,227.614,2.71,0.461,2.48,0.0,0.0,0.0,227.614,0.000122,0.0812
2015-09-04,229.058,2.696,0.463,2.459,0.0,0.0,0.0,229.058,0.000122,0.0767
2015-09-05,231.934,2.774,0.473,2.455,0.0,0.0,0.0,231.934,0.000124,0.0781
2015-09-06,239.717,3.033,0.492,2.508,0.0,0.0,0.0,239.717,0.000128,0.0739
2015-09-07,240.53,3.044,0.502,2.435,0.0,0.0,0.0,240.53,0.000126,0.0649
2015-09-08,243.394,3.073,0.508,2.272,0.0,0.0,0.0,243.394,0.000128,0.0594
2015-09-09,240.462,2.984,0.516,2.449,0.0,0.0,0.0,240.462,0.000129,0.0654
2015-09-10,238.539,2.942,0.503,2.383,0.0,0.0,0.0,238.539,0.000126,0.0581
2015-09-11,239.916,2.953,0.499,2.381,0.0,0.0,0.0,239.916,0.000127,0.0584
2015-09-12,238.114,2.91,0.478,2.381,0.0,0.0,0.0,238.114,0.000126,0.0546
2015-09-13,232.617,2.811,0.464,2.37,0.0,0.0,0.0,232.617,0.000122,0.0501
2015-09-14,230.218,2.827,0.468,2.299,0.0,0.0,0.0,230.218,0.000121,0.0518
2015-09-15,230.152,2.823,0.493,2.33,0.0,0.0,0.0,230.152,0.000122,0.0507
2015-09-16,228.705,2.79,0.495,2.348,0.0,0.0,0.0,228.705,0.00012,0.0504
2015-09-17,230.686,2.842,0.509,2.406,0.0,0.0,0.0,230.686,0.000123,0.05
2015-09-18,233.043,2.959,0.497,2.395,0.0,0.0,0.0,233.043,0.000124,0.048
2015-09-19,231.588,2.906,0.495,2.419,0.0,0.0,0.0,231.588,0.000122,0.0496
2015-09-20,230.94,2.841,0.492,2.374,0.0,0.0,0.0,230.94,0.000129,0.0488
2015-09-21,228.015,2.802,0.483,2.377,0.0,0.0,0.0,228.015,0.000128,0.0495
2015-09-22,228.689,2.822,0.47,2.434,0.0,0.0,0.0,228.689,0.000124,0.0453
2015-09-23,230.404,2.857,0.463,2.444,0.0,0.0,0.0,230.404,0.00012,0.0477
2015-09-24,232.239,2.885,0.461,2.416,0.0,0.0,0.0,232.239,0.000122,0.0454
2015-09-25,235.295,2.909,0.462,2.443,0.0,0.0,0.0,235.295,0.000121,0.0445
2015-09-26,234.051,2.867,0.45,2.385,0.0,0.0,0.0,234.051,0.00012,0.0434
2015-09-27,233.409,2.862,0.443,2.352,0.0,0.0,0.0,233.409,0.000119,0.0424
2015-09-28,237.125,2.97,0.446,2.38,0.0,0.0,0.0,237.125,0.00012,0.0428
2015-09-29,237.937,3.071,0.442,2.371,0.0,0.0,0.0,237.937,0.000121,0.044
2015-09-30,236.866,2.995,0.388,2.353,0.0,0.0,0.0,236.866,0.000122,0.0427
2015-10-01,236.899,2.992,0.412,2.317,0.0,0.0,0.0,236.899,0.000121,0.042
2015-10-02,237.726,2.987,0.406,2.257,0.0,0.0,0.0,237.726,0.00012,0.0417
2015-10-03,238.381,3.009,0.412,2.179,0.0,0.0,0.0,238.381,0.000119,0.0397
2015-10-04,238.794,3.012,0.407,2.162,0.0,0.0,0.0,238.794,0.000117,0.0376
2015-10-05,238.724,2.995,0.4,2.26,0.0,0.0,0.0,238.724,0.000115,0.0373
2015-10-06,243.136,3.051,0.416,2.344,0.0,0.0,0.0,243.136,0.000118,0.0371
2015-10-07,245.262,3.104,0.403,2.412,0.0,0.0,0.0,245.262,0.000119,0.0331
2015-10-08,243.701,3.06,0.398,2.377,0.0,0.0,0.0,243.701,0.000117,0.0331
2015-10-09,243.629,3.09,0.388,2.355,0.0,0.0,0.0,243.629,0.000117,0.0324
2015-10-10,244.579,3.107,0.39,2.351,0.0,0.0,0.0,244.579,0.000116,0.0314
2015-10-11,245.811,3.12,0.385,2.364,0.0,0.0,0.0,245.811,0.000116,0.0338
